Target No.,!TITLE!_JAPANESE,,,,,,,,,,,,V,!INDEX!
,,,,,,,,,,,,,,
,单位(厘米),BASE,USER,S,M,L,LL,*,*,*,*,*,埵抲愝掕,%A0002
,三角形拼角下胸宽,,,,,,,,,,,,BX/108/121,%P0019
,三角形拼角下袖宽,,,,,,,,,,,,SX/230/201,%P0020
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,@51 懗岥偼偓枃悢,,,,,,,,,,,,-,-
,交界位置处长度,,,,,,,,,,,,C_L/6601/6871,%R8015
,@48 交界位置处宽度,,,,,,,,,,,,C_L/6601/6631,%R8007
,@32 袖口长,,,,,,,,,,,,C_L/6870/6871,%R8004
,@50 袖口宽 (下),,,,,,,,,,,,C_L_ALL2/6898/6871,%R8009
,接片长尺寸(袖口),,,,,,,,,,,,C_L/6772/6830,%R8017
,交界位置处直线尺寸,,,,,,,,,,,,C_L/6602/6831,%R8016
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,@43 前襟长,,,,,,,,,,,,-,%P0094
,@42 前襟宽,,,,,,,,,,,,L/1270/1271,%P0093
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,憤儃僞儞屄悢,,,,,,,,,,,,-,-
,嬡儃僞儞屄悢,,,,,,,,,,,,-,-
,第一个钮扣位置,,,,,,,,,,,,Y/1281/1260,%P0411
,最后一个钮扣位置,,,,,,,,,,,,Y/1264/1290,%P0412
,倒数第二个钮扣位置,,,,,,,,,,,,-,%P0417
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,@20 僗僇乕僩偼偓枃悢,,,,,,,,,,,,-,-
,裤长,,,,,,,,,,,,Y/4792/4751,%Q7052
T056,裙长,,,,,,,,,,,,Y/1804/1807,%Q7053
,@26 腰宽(裙子/裤子),,,,,,,,,,,,BX/1804/1843,%Q7014
,,,,,,,,,,,,,,
T055,腰宽(拉长),,,,,,,,,,,,BX/1804/1843,%Q7044
T058,裙后浪深,,,,,,,,,,,,Y/1854/1850,%Q7055
,臀高(距腰线)(裙子/裤子),,,,,,,,,,,,Y/4751/4766,%Q7047
,臀宽(裙子/裤子),,,,,,,,,,,,BX/4766/4756,%Q7048
,膝位置由顶度下,,,,,,,,,,,,Y/4792/4767,%Q7049
,膝宽,,,,,,,,,,,,L/4767/4760,%Q7050
,@31 下摆长(裙子/裤子),,,,,,,,,,,,Y/1808/1805,%Q7016
,@49 罗纹宽(裙子/裤子),,,,,,,,,,,,X/4762/4763,%Q7064
,@49 裙脚宽(前及后),,,,,,,,,,,,,%Q7019
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,@68 腰带长,,,,,,,,,,,,Y/554/555,%Q7040
,@69 儀儖僩僞僀僾,,,,,,,,,,,,-,-
,儀儖僩暿僷乕僣,,,,,,,,,,,,-,-
,僂僄僗僩儀儖僩帩偪弌偟,,,,,,,,,,,,X/606/608,-
T057,褶位由后中度(裙子/裤子),,,,,,,,,,,,X/552/550,%Q7043
,腰褶长(裙子/裤子),,,,,,,,,,,,Y/550/553,%Q7056
,腰褶宽(裙子/裤子),,,,,,,,,,,,X/552/562,%Q7057
,裙长(直度),,,,,,,,,,,,Y/1821/1806,%Q7054
,僞僀僩佁僷僱儖,,,,,,,,,,,,-,-
,僷僱儖僸僢僾悺朄堐帩,,,,,,,,,,,,-,-
,修改腰围曲线,,,,,,,,,,,,-,%Q7063
,x,,,,,,,,,,,,,%P0357
,平收宽度(裤子),,,,,,,,,,,,X/4757/4758,%Q7041
,浪顶长,,,,,,,,,,,,Y/4754/4758,%Q7051
,浪顶宽,,,,,,,,,,,,X/4765/4758,%Q7042
,@22 僷儞僣傑偪僞僀僾,,,,,,,,,,,,-,-
,后浪高差,,,,,,,,,,,,Y/4701/4704,%Q7039
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
T059,周长/头部宽度,,,,,,,,,,,,RepX/2/2/RepX/5/5,%P0285
T060,周长放松量,,,,,,,,,,,,RepX/2/2/RepX/5/5,%P0269
,长度,,,,,,,,,,,,Y/1/11,%P0338
T061,片长,,,,,,,,,,,,Y/1/6,%P0287
T062,片宽调整,,,,,,,,,,,,X/8/1,%P0235
,@44 偼偓宍忬僞僀僾(1 or 2),,,,,,,,,,,,-,-
,@64 朮巕嶌惉僞僀僾(0 or 1),,,,,,,,,,,,-,-
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
